iter	Passed	Remaining
348	1133	2114
349	1135	2109
350	1160	2145
351	1162	2140
352	1165	2135
353	1167	2130
354	1170	2125
355	1172	2120
356	1174	2115
357	1177	2110
358	1179	2105
359	1181	2100
360	1184	2095
361	1186	2091
362	1188	2086
363	1196	2090
364	1199	2086
365	1201	2081
366	1203	2076
367	1206	2071
368	1208	2066
369	1210	2061
370	1213	2056
371	1215	2052
372	1218	2047
373	1220	2043
374	1223	2039
375	1226	2035
376	1229	2031
377	1231	2026
378	1234	2022
379	1236	2017
380	1238	2012
381	1240	2007
382	1243	2002
383	1260	2021
384	1262	2017
385	1265	2012
386	1267	2008
387	1270	2003
388	1272	1999
389	1275	1995
390	1278	1990
391	1280	1986
392	1283	1982
393	1285	1977
394	1288	1972
395	1290	1968
396	1292	1963
397	1295	1958
398	1297	1954
399	1299	1949
400	1302	1946
401	1305	1941
402	1307	1937
403	1310	1933
404	1313	1929
405	1316	1925
406	1318	1921
407	1320	1916
408	1341	1938
409	1344	1934
410	1346	1929
411	1348	1925
412	1351	1920
413	1353	1915
414	1355	1911
415	1358	1906
416	1360	1902
417	1362	1897
418	1365	1893
419	1381	1907
420	1383	1903
421	1386	1898
422	1388	1894
423	1391	1889
424	1393	1885
425	1395	1880
426	1398	1876
427	1400	1871
428	1402	1866
429	1405	1862
430	1407	1858
431	1409	1853
432	1412	1849
433	1414	1844
434	1416	1840
435	1419	1835
436	1421	1831
437	1423	1826
438	1426	1822
439	1435	1826
440	1458	1849
441	1475	1862
442	1477	1858
443	1480	1853
444	1482	1849
445	1485	1844
446	1487	1840
447	1489	1835
448	1492	1830
449	1494	1826
450	1496	1822
451	1499	1817
452	1501	1813
453	1503	1808
454	1526	1828
455	1529	1824
456	1545	1836
457	1548	1832
458	1551	1828
459	1553	1823
460	1555	1819
461	1558	1814
462	1560	1809
463	1562	1805
464	1565	1800
465	1567	1796
466	1569	1791
467	1572	1787
468	1574	1782
469	1576	1777
470	1579	1773
471	1588	1776
472	1590	1772
473	1600	1776
474	1603	1772
475	1606	1768
476	1608	1763
477	1611	1759
478	1613	1755
479	1616	1751
480	1618	1746
481	1621	1742
482	1623	1738
483	1631	1739
484	1634	1735
485	1636	1730
486	1639	1726
487	1641	1722
488	1643	1717
489	1646	1713
490	1648	1708
491	1650	1704
492	1652	1699
493	1655	1695
494	1671	1705
495	1674	1701
496	1677	1697
497	1679	1693
498	1682	1689
499	1685	1685
500	1687	1680
501	1690	1676
502	1692	1672
503	1695	1668
504	1697	1664
505	1700	1659
506	1702	1655
507	1705	1651
508	1707	1647
509	1723	1656
510	1726	1651
511	1728	1647
512	1730	1643
513	1733	1638
514	1735	1634
515	1738	1630
516	1740	1626
517	1742	1621
518	1745	1617
519	1747	1613
520	1749	1608
521	1752	1604
522	1754	1600
523	1763	1601
524	1766	1597
525	1768	1593
526	1779	1596
527	1781	1592
528	1784	1589
529	1787	1584
530	1789	1580
531	1791	1576
532	1794	1572
533	1796	1567
534	1798	1563
535	1801	1559
536	1803	1554
537	1805	1550
538	1808	1546
539	1810	1542
540	1813	1538
541	1815	1534
542	1825	1536
543	1827	1532
544	1830	1528
545	1833	1524
546	1835	1520
547	1837	1515
548	1847	1517
549	1849	1513
550	1852	1509
551	1854	1505
552	1856	1500
553	1859	1496
554	1861	1492
555	1864	1488
556	1866	1484
557	1869	1480
558	1872	1477
559	1875	1473
560	1877	1469
561	1893	1475
562	1895	1471
563	1898	1467
564	1901	1463
565	1903	1459
566	1906	1456
567	1909	1452
568	1911	1447
569	1913	1443
570	1916	1439
571	1918	1435
572	1921	1431
573	1923	1427
574	1926	1423
575	1928	1419
576	1931	1415
577	1933	1411
578	1955	1421
579	1958	1418
580	1961	1414
581	1963	1410
582	1965	1406
583	1968	1402
584	1970	1398
585	1973	1394
586	1976	1390
587	1978	1386
588	1981	1382
589	1983	1378
590	1986	1374
591	1988	1370
592	1990	1366
593	1993	1362
594	1995	1358
595	1997	1354
596	2006	1354
597	2009	1350
598	2011	1346
599	2014	1342
600	2016	1338
601	2018	1334
602	2021	1330
603	2033	1333
604	2045	1335
605	2048	1331
606	2050	1327
607	2053	1323
608	2055	1319
609	2058	1316
610	2061	1312
611	2063	1308
612	2066	1304
613	2069	1300
614	2071	1296
615	2073	1292
616	2077	1289
617	2079	1285
618	2082	1281
619	2084	1277
620	2087	1273
621	2089	1269
622	2091	1265
623	2093	1261
624	2096	1257
625	2098	1253
626	2100	1249
627	2114	1252
628	2116	1248
629	2119	1244
630	2121	1240
631	2124	1236
632	2126	1232
633	2128	1229
634	2131	1225
635	2133	1221
636	2135	1217
637	2138	1213
638	2140	1209
639	2143	1205
640	2145	1201
641	2148	1198
642	2151	1194
643	2153	1190
644	2156	1186
645	2158	1182
646	2161	1179
647	2163	1175
648	2165	1171
649	2168	1167
650	2170	1163
651	2173	1159
652	2179	1158
653	2182	1154
654	2184	1150
655	2187	1146
656	2189	1142
657	2191	1139
658	2193	1135
659	2196	1131
660	2198	1127
661	2200	1123
662	2203	1119
663	2205	1116
664	2208	1112
665	2210	1108
666	2215	1105
667	2217	1102
668	2219	1098
669	2234	1100
670	2237	1097
671	2240	1093
672	2243	1089
673	2245	1086
674	2247	1082
675	2249	1078
676	2252	1074
677	2254	1070
678	2256	1066
679	2259	1063
680	2261	1059
681	2264	1055
682	2274	1055
683	2277	1052
684	2280	1048
685	2282	1044
686	2284	1041
687	2287	1037
688	2289	1033
689	2292	1029
690	2294	1026
691	2297	1022
692	2299	1018
693	2302	1015
694	2305	1011
695	2307	1007
696	2309	1004
697	2312	1000
698	2314	996
699	2316	992
700	2319	989
701	2338	992
702	2340	988
703	2343	985
704	2345	981
705	2348	977
706	2351	974
707	2354	970
708	2357	967
709	2359	963
710	2361	959
711	2363	956
712	2366	952
713	2368	948
714	2398	955
715	2400	952
716	2402	948
717	2405	944
718	2407	940
719	2409	937
720	2412	933
721	2414	929
722	2416	925
723	2419	922
724	2421	918
725	2423	914
726	2426	911
727	2428	907
728	2430	903
729	2433	899
730	2435	896
731	2437	892
732	2444	890
733	2447	886
734	2449	883
735	2452	879
736	2454	876
737	2457	872
738	2459	868
739	2462	865
740	2464	861
741	2466	857
742	2469	854
743	2471	850
744	2473	846
745	2476	843
746	2478	839
747	2480	835
748	2483	832
749	2485	828
750	2503	830
751	2506	826
752	2509	823
753	2511	819
754	2514	815
755	2516	812
756	2519	808
757	2521	805
758	2523	801
759	2526	797
760	2528	794
761	2530	790
762	2533	786
763	2535	783
764	2537	779
765	2539	775
766	2542	772
767	2544	768
768	2546	765
769	2549	761
770	2551	757
771	2554	754
772	2556	750
773	2558	747
774	2561	743
775	2563	739
776	2565	736
777	2567	732
778	2570	729
779	2572	725
780	2574	721
781	2576	718
782	2579	714
783	2581	711
784	2594	710
785	2597	707
786	2599	703
787	2606	701
788	2609	697
789	2611	694
790	2613	690
791	2616	687
792	2618	683
793	2620	679
794	2623	676
795	2625	672
796	2627	669
797	2630	665
798	2632	662
799	2634	658
800	2637	655
801	2670	659
802	2673	655
803	2675	652
804	2678	648
805	2680	645
806	2683	641
807	2685	638
808	2687	634
809	2689	630
810	2692	627
811	2694	623
812	2696	620
813	2698	616
814	2717	616
815	2720	613
816	2722	609
817	2725	606
818	2727	602
819	2730	599
820	2732	595
821	2742	593
822	2745	590
823	2747	586
824	2750	583
825	2752	579
826	2755	576
827	2757	572
828	2760	569
829	2763	565
830	2765	562
831	2767	558
832	2769	555
833	2772	551
834	2774	548
835	2776	544
836	2779	541
837	2794	540
838	2797	536
839	2799	533
840	2802	529
841	2804	526
842	2806	522
843	2825	522
844	2828	518
845	2830	515
846	2833	511
847	2835	508
848	2837	504
849	2840	501
850	2842	497
851	2845	494
852	2847	490
853	2849	487
854	2851	483
855	2874	483
856	2876	480
857	2879	476
858	2881	472
859	2883	469
860	2886	465
861	2888	462
862	2890	458
863	2893	455
864	2895	451
865	2897	448
866	2900	444
867	2902	441
868	2904	437
869	2907	434
870	2909	430
871	2911	427
872	2914	423
873	2916	420
874	2929	418
875	2947	417
876	2950	413
877	2952	410
878	2955	406
879	2957	403
880	2960	399
881	2962	396
882	2965	392
883	2968	389
884	2970	385
885	2972	382
886	2975	379
887	2977	375
888	2995	373
889	2997	370
890	3000	367
891	3002	363
892	3005	360
893	3008	356
894	3010	353
895	3013	349
896	3016	346
897	3018	342
898	3021	339
899	3023	335
900	3025	332
901	3028	329
902	3030	325
903	3033	322
904	3035	318
905	3038	315
906	3040	311
907	3042	308
908	3045	304
909	3051	301
910	3054	298
911	3056	294
912	3059	291
913	3061	288
914	3064	284
915	3066	281
916	3069	277
917	3071	274
918	3083	271
919	3086	268
920	3088	264
921	3091	261
922	3093	258
923	3095	254
924	3108	252
925	3111	248
926	3114	245
927	3116	241
928	3119	238
929	3121	234
930	3123	231
931	3126	228
932	3128	224
933	3131	221
934	3135	217
935	3137	214
936	3140	211
937	3164	209
938	3166	205
939	3169	202
940	3171	198
941	3174	195
942	3176	191
943	3178	188
944	3181	185
945	3183	181
946	3185	178
947	3188	174
948	3190	171
949	3192	168
950	3195	164
951	3197	161
952	3199	157
953	3202	154
954	3204	151
955	3206	147
956	3216	144
957	3219	141
958	3222	137
959	3224	134
960	3227	130
961	3229	127
962	3233	124
963	3235	120
964	3237	117
965	3240	114
966	3242	110
967	3244	107
968	3247	103
969	3249	100
970	3251	97
971	3254	93
972	3256	90
973	3258	86
974	3261	83
975	3267	80
976	3270	76
977	3272	73
978	3274	70
979	3276	66
980	3279	63
981	3281	60
982	3284	56
983	3286	53
984	3288	50
985	3290	46
986	3293	43
987	3295	40
988	3298	36
989	3300	33
990	3302	29
991	3305	26
992	3316	23
993	3318	20
994	3321	16
995	3323	13
996	3325	10
997	3328	6
998	3340	3
999	3342	0
