iter	RMSE
303	0.6730636926
304	0.6725508852
305	0.6723516193
306	0.671697196
307	0.6713032508
308	0.6706464349
309	0.6700434183
310	0.6692294026
311	0.6689113515
312	0.6680172961
313	0.6670629367
314	0.6666366582
315	0.6661569523
316	0.6653198543
317	0.6646855851
318	0.6644874072
319	0.66344679
320	0.6631504155
321	0.6625409035
322	0.6622745413
323	0.6620559465
324	0.6613936288
325	0.6611040963
326	0.6604890878
327	0.6601078545
328	0.6598312273
329	0.6589164921
330	0.657998782
331	0.6577547687
332	0.6567731723
333	0.6564854913
334	0.6550079439
335	0.6543791551
336	0.6540852899
337	0.6533311984
338	0.6527776107
339	0.651853363
340	0.6515884839
341	0.6500453817
342	0.6494437722
343	0.6485028031
344	0.6479477987
345	0.6476508316
346	0.6470549773
347	0.6466080653
348	0.6458357021
349	0.6454419123
350	0.6446511546
351	0.6441004514
352	0.6438745278
353	0.6433463465
354	0.6428996725
355	0.6426932689
356	0.6420752389
357	0.6418374287
358	0.6417738327
359	0.6413528093
360	0.6407915629
361	0.6398804107
362	0.6396964929
363	0.6392458988
364	0.638341995
365	0.6380762035
366	0.6375972055
367	0.6374959143
368	0.6366171151
369	0.6363064476
370	0.6362092913
371	0.6355283255
372	0.6352655116
373	0.6348102339
374	0.634345955
375	0.6335160328
376	0.6331465923
377	0.6328521142
378	0.6325723613
379	0.6317501243
380	0.6316854687
381	0.6309840978
382	0.6307037731
383	0.6299255666
384	0.629678272
385	0.6288662204
386	0.6287714785
387	0.6283478012
388	0.6280827881
389	0.627182477
390	0.6265575316
391	0.6262350188
392	0.6259980027
393	0.6257853429
394	0.6253068404
395	0.62501002
396	0.6247600089
397	0.6245352674
398	0.6241654349
399	0.6239375407
400	0.6238504834
401	0.6230781834
402	0.6223481393
403	0.6215342098
404	0.621165599
405	0.6205414713
406	0.620188445
407	0.6196297856
408	0.6194224413
409	0.6191832598
410	0.6187031735
411	0.6176040299
412	0.6172700294
413	0.6169446161
414	0.6164756795
415	0.6162159024
416	0.6154126139
417	0.6147216644
418	0.6146274611
419	0.6137809799
420	0.6131004574
421	0.6128416808
422	0.6123947529
423	0.6122410636
424	0.6115907476
425	0.6110810392
426	0.6106517178
427	0.6102579557
428	0.6100692166
429	0.6093300572
430	0.6087312267
431	0.6077134466
432	0.6070518427
433	0.6066119831
434	0.606391077
435	0.6060807955
436	0.6059556696
437	0.6055986209
438	0.6052489842
439	0.6048589669
440	0.6042795103
441	0.6040731775
442	0.603727875
443	0.6032056674
444	0.6028479142
445	0.6026847347
446	0.6024847548
447	0.602417821
448	0.6022308815
449	0.6015597428
450	0.6013191007
451	0.601129683
452	0.6006945272
453	0.6005123129
454	0.5999575277
455	0.599428085
456	0.5992899795
457	0.5988533728
458	0.5983088742
459	0.5982327279
460	0.5974793678
461	0.5970420164
462	0.5968383931
463	0.5957306314
464	0.595523303
465	0.5947742657
466	0.5944894106
467	0.5942999688
468	0.5941642462
469	0.5938666153
470	0.5931319712
471	0.5927187119
472	0.5922314275
473	0.5919211166
474	0.5910648163
475	0.5909013255
476	0.5904042639
477	0.5901114717
478	0.5896689531
479	0.5887763991
480	0.5882812257
481	0.5875774244
482	0.5873751501
483	0.586946823
484	0.5862560268
485	0.5859330577
486	0.58521672
487	0.5851512976
488	0.5845336589
489	0.5837862521
490	0.5833613872
491	0.5830540891
492	0.5826864022
493	0.5822435377
494	0.5821158474
495	0.5820610203
496	0.5815803667
497	0.5809139471
498	0.5805010165
499	0.5804041884
500	0.5800520387
501	0.5799299811
502	0.5797331899
503	0.5793664848
504	0.5792645295
505	0.5789166119
506	0.5783645121
507	0.5780526926
508	0.5777569631
509	0.5771114948
510	0.5766273951
511	0.5762877209
512	0.5760241171
513	0.5754521757
514	0.5748082661
515	0.5744046607
516	0.5737850591
517	0.5734266443
518	0.5730537753
519	0.5728872328
520	0.5727234086
521	0.5722603072
522	0.5716403921
523	0.5713600386
524	0.5712139987
525	0.570676959
526	0.5704653606
527	0.5699408356
528	0.5695573098
529	0.569146646
530	0.5686935384
531	0.5684360305
532	0.5681389146
533	0.5677483615
534	0.5676363216
535	0.5670478865
536	0.5666002613
537	0.5661342369
538	0.5657467319
539	0.5653350123
540	0.5648485414
541	0.5643494571
542	0.5641230588
543	0.5638458334
544	0.5632791569
545	0.5629061177
546	0.5626557246
547	0.5620854027
548	0.5616465809
549	0.5614163632
550	0.5613046031
551	0.5607934783
552	0.5603405458
553	0.560036276
554	0.559781307
555	0.5593067264
556	0.5586938435
557	0.5585793804
558	0.5582921088
559	0.5580088905
560	0.5577063221
561	0.5573848574
562	0.5571127048
563	0.557029888
564	0.5566585174
565	0.5561284359
566	0.5560022119
567	0.5555567769
568	0.5550905331
569	0.5548828413
570	0.5547369815
571	0.5543793413
572	0.5541901379
573	0.5537777858
574	0.5531876287
575	0.5529529395
576	0.5528253645
577	0.5525180561
578	0.5523637591
579	0.5520175659
580	0.5515921742
581	0.5511240062
582	0.5509195408
583	0.5508243165
584	0.550603741
585	0.5501511447
586	0.549632487
587	0.5492066496
588	0.5490081444
589	0.5485474333
590	0.5484336409
591	0.5482122731
592	0.5478309507
593	0.5475472993
594	0.5470803397
595	0.5469685384
596	0.5465570728
597	0.5464239662
598	0.5456855688
599	0.5452170494
600	0.5447332721
601	0.5444355297
602	0.5438649216
603	0.5432884644
604	0.543084781
605	0.5430212802
606	0.5429792869
607	0.5427194987
608	0.5424513026
609	0.5419923538
610	0.5417216206
611	0.5411420525
612	0.5408057083
613	0.5406637699
614	0.5399305069
615	0.5398826615
616	0.5396913589
617	0.539629457
618	0.5392253043
619	0.538625293
620	0.5385858046
621	0.5382331847
622	0.5381185834
623	0.5377809969
624	0.5374964994
625	0.5374230118
626	0.5371374211
627	0.5363404787
628	0.5357881773
629	0.5352065694
630	0.5348686118
631	0.5345255556
632	0.5343081877
633	0.5339347288
634	0.5336891298
635	0.5331968908
636	0.5328813217
637	0.5327482799
638	0.5324762356
639	0.5319394294
640	0.5317318373
641	0.5313059409
642	0.5309175277
643	0.5304865806
644	0.5302205542
645	0.5301015045
646	0.5295530654
647	0.5293128448
648	0.5291620873
649	0.5290516176
650	0.5289362027
651	0.5287977384
652	0.528515077
653	0.5283642665
654	0.5282313092
655	0.5277512556
656	0.5275631679
657	0.5270766999
658	0.526912293
659	0.526430657
660	0.5258648872
661	0.5258254257
662	0.5257878966
663	0.5254031217
664	0.5250625265
665	0.5246871161
666	0.524158722
667	0.5240298089
668	0.523566002
669	0.5229897028
670	0.5222616971
671	0.5218192403
672	0.5216836149
673	0.5206930657
674	0.5206014132
675	0.520070871
676	0.519964139
677	0.5198380972
678	0.519641342
679	0.5192368543
680	0.5191688042
681	0.5186673974
682	0.5183777285
683	0.5181379801
684	0.5177775665
685	0.5175103632
686	0.516913093
687	0.5165046685
688	0.5163822501
689	0.5161659393
690	0.5158645197
691	0.5154173639
692	0.5152465398
693	0.5149243426
694	0.5146748035
695	0.514432938
696	0.5141157485
697	0.5139111948
698	0.5138534571
699	0.5136301296
700	0.5133982561
701	0.5130277904
702	0.5127552382
703	0.5125026077
704	0.5123160492
705	0.5121374508
706	0.5116809455
707	0.5110986014
708	0.5106872842
709	0.5104976278
710	0.5101704429
711	0.5100848036
712	0.5098178042
713	0.5096655501
714	0.5095363161
715	0.5092298646
716	0.508639313
717	0.508415291
718	0.5082174276
719	0.5080091136
720	0.5075777015
721	0.507340938
722	0.5071702037
723	0.5068282959
724	0.506465749
725	0.5062039447
726	0.5056378553
727	0.5054118009
728	0.5049605403
729	0.5048896009
730	0.5044316914
731	0.5043733083
732	0.5037199979
733	0.5034134374
734	0.5032586142
735	0.5027185767
736	0.5025932093
737	0.5024099464
738	0.501869271
739	0.5013354752
740	0.5012430101
741	0.5007077124
742	0.5001801304
743	0.4999870133
744	0.4995814904
745	0.4993037655
746	0.4991532381
747	0.4986543548
748	0.4981745965
749	0.4980653093
750	0.4979608984
751	0.4977556283
752	0.4974464018
753	0.4967283724
754	0.4964930975
755	0.4963782117
756	0.4959723
757	0.4957873534
758	0.495377287
759	0.4953242482
760	0.4949639386
761	0.494405315
762	0.494225785
763	0.4941231712
764	0.4936407151
765	0.4935379692
766	0.4932603853
767	0.4928580671
768	0.4927374173
769	0.4924731801
770	0.49200191
771	0.4918943485
772	0.4918377737
773	0.4916553474
774	0.4915487079
775	0.4910799302
776	0.49074476
777	0.4904591317
778	0.4898529117
779	0.4893887853
780	0.4891585472
781	0.4890653209
782	0.4889806152
783	0.4887792398
784	0.4886687328
785	0.4883239653
786	0.4881615276
787	0.488030438
788	0.4878690546
789	0.4874034671
790	0.4869454139
791	0.4865226052
792	0.4864026744
793	0.4862983372
794	0.4861188325
795	0.4858139088
796	0.4855592321
797	0.485174898
798	0.4846409546
799	0.4843414001
800	0.4842417725
801	0.4840757811
802	0.4837636306
803	0.4833758565
804	0.4829281725
805	0.4825467301
806	0.4823801646
807	0.4821871287
808	0.4821393721
809	0.4820538257
810	0.4819532489
811	0.481654129
812	0.4811041103
813	0.4808509419
814	0.4807863293
815	0.4807373751
816	0.4806008025
817	0.4801395138
818	0.4799382886
819	0.4796530042
820	0.4796033188
821	0.4793686478
822	0.4791643973
823	0.478867566
824	0.4786233991
825	0.4780686278
826	0.4779908554
827	0.4778953477
828	0.4777876069
829	0.4774542526
830	0.4774211323
831	0.4772783051
832	0.4772060021
833	0.4768119518
834	0.4763910871
835	0.4763575725
836	0.4759851687
837	0.4759111437
838	0.475317683
839	0.4750811902
840	0.4745026189
841	0.4742261517
842	0.4739275443
843	0.4735686597
844	0.4733732471
845	0.4731513165
846	0.4729500266
847	0.4725128824
848	0.4723358024
849	0.4716121577
850	0.4713683657
851	0.4708825168
852	0.4704702464
853	0.4700669144
854	0.469783166
855	0.4694933703
856	0.4693910193
857	0.4690366707
858	0.4687100382
859	0.4686265145
860	0.4683883053
861	0.4680646546
862	0.4674455012
863	0.4674004645
864	0.4669168404
865	0.4665259035
866	0.4663772555
867	0.4663289193
868	0.4658166404
869	0.4657117012
870	0.4654835112
871	0.4651648141
872	0.4649727087
873	0.4646451665
874	0.4642391323
875	0.4641711899
876	0.463836071
877	0.4635340357
878	0.4630215501
879	0.4628444237
880	0.4625971958
881	0.4624805815
882	0.46238559
883	0.4623586877
884	0.4622889506
885	0.4620793917
886	0.4619831127
887	0.461868679
888	0.4615548312
889	0.461284315
890	0.4610809184
891	0.4607280079
892	0.4606385383
893	0.4604372583
894	0.4602403333
895	0.4600846566
896	0.4597182478
897	0.4596400737
898	0.4593660121
899	0.4591745004
900	0.4591490544
901	0.4590341998
902	0.4588495006
903	0.4586054687
904	0.4581947786
905	0.458057534
906	0.4577928198
907	0.4573354027
908	0.4572547301
909	0.4570596936
910	0.4565761978
911	0.456253789
912	0.4560047308
913	0.4556872284
914	0.4556069333
915	0.4553151611
916	0.4552454658
917	0.4548818479
918	0.4543856546
919	0.4540958241
920	0.4538187826
921	0.4536208799
922	0.4532927979
923	0.4530868629
924	0.4527593797
925	0.4524539018
926	0.4523134924
927	0.4520191325
928	0.4517075531
929	0.4514247763
930	0.4510298412
931	0.4509216361
932	0.4504447732
933	0.4500068166
934	0.4498457027
935	0.4497346338
936	0.4495072571
937	0.4491971323
938	0.4488845522
939	0.4486130877
940	0.4485057129
941	0.4481781309
942	0.4481189003
943	0.4478064009
944	0.4476626084
945	0.4474146637
946	0.4470844769
947	0.4467906601
948	0.4464088567
949	0.4461190738
950	0.4458150071
951	0.4457544624
952	0.4454151213
953	0.445261263
954	0.4450307153
955	0.444876358
956	0.4445806933
957	0.4442669538
958	0.4439978204
959	0.4438947843
960	0.4435847932
961	0.4434893854
962	0.4430661519
963	0.4429014297
964	0.4427684118
965	0.4424085993
966	0.441929777
967	0.4414514143
968	0.4409117374
969	0.4408713776
970	0.4405606401
971	0.4401332267
972	0.4400774148
973	0.4396614314
974	0.4396304552
975	0.439526522
976	0.4392360843
977	0.4390663399
978	0.4386458454
979	0.4382250704
980	0.438004525
981	0.4379232518
982	0.4375482012
983	0.4374222373
984	0.4370106701
985	0.436945895
986	0.4366156367
987	0.4364728008
988	0.4362872331
989	0.4360962847
990	0.4357958741
991	0.435740755
992	0.4353083782
993	0.4349117725
994	0.4348526374
995	0.4347966432
996	0.4344449837
997	0.4341995467
998	0.4339749073
999	0.4335916966
