iter	RMSE
0	0.3567838106
1	0.348427146
2	0.3407673183
3	0.3331980436
4	0.3260708415
5	0.3201107826
6	0.3153480288
7	0.3094303012
8	0.3032682828
9	0.2980423115
10	0.2922732462
11	0.2871726165
12	0.2821331665
13	0.2766969669
14	0.2719044443
15	0.2678367786
16	0.2640785026
17	0.2599583913
18	0.2558305639
19	0.2513648777
20	0.2476148989
21	0.2441176398
22	0.2404515543
23	0.2368623119
24	0.2339319187
25	0.2314626187
26	0.2287809895
27	0.2254885968
28	0.2224839738
29	0.2197017732
30	0.2170991195
31	0.2146978753
32	0.2120726266
33	0.2095978119
34	0.2074118568
35	0.2055062272
36	0.2032457984
37	0.2009839601
38	0.1986658151
39	0.1969089206
40	0.1948436993
41	0.192889631
42	0.1909523737
43	0.1896033115
44	0.1879663746
45	0.1859701468
46	0.1841956253
47	0.1822182751
48	0.1806173072
49	0.179387582
50	0.1779712473
51	0.1763605728
52	0.1752833476
53	0.174191709
54	0.1730360584
55	0.1717095183
56	0.1702798935
57	0.1691788607
58	0.1679046008
59	0.1665866395
60	0.1655543352
61	0.1645565061
62	0.1635056213
63	0.1625724093
64	0.1615122474
65	0.160923727
66	0.1599367043
67	0.1588501819
68	0.1580985599
69	0.1571263488
70	0.1562377784
71	0.1557020221
72	0.1546981695
73	0.1540637642
74	0.1532290847
75	0.1524056817
76	0.1517865826
77	0.1510340864
78	0.1506446914
79	0.1500847021
80	0.1493002049
81	0.1488598313
82	0.148450146
83	0.1473478941
84	0.1468454692
85	0.1462015503
86	0.1458677677
87	0.1453506101
88	0.1446569915
89	0.1436344199
90	0.1429394532
91	0.1425214446
92	0.1420861794
93	0.1420115115
94	0.1415197779
95	0.1407442843
96	0.1403784946
97	0.1403308926
98	0.1398291183
99	0.1395504789
100	0.1392068502
101	0.1387092152
102	0.1384991351
103	0.1378031939
104	0.1373013203
105	0.1367240234
106	0.1362271151
107	0.1358717982
108	0.1353747099
109	0.1350349948
110	0.1348277347
111	0.1344678743
112	0.1336682074
113	0.1333821284
114	0.1331311159
115	0.1330470104
116	0.1326671359
117	0.1320411469
118	0.1316845692
119	0.1313736107
120	0.1311835541
121	0.1308088315
122	0.1302356854
123	0.1298058225
124	0.1294229882
125	0.1287512053
126	0.1281426302
127	0.1280310107
128	0.1277430283
129	0.1273660033
130	0.1270238389
131	0.1269887016
132	0.1269102306
133	0.1266292628
134	0.1260317592
135	0.1255083189
136	0.1251866067
137	0.1250476627
138	0.1247915808
139	0.1245238297
140	0.1238339528
141	0.1235734639
142	0.1230527316
143	0.1229648242
144	0.1224658566
145	0.1219914622
146	0.1215140102
147	0.1209315729
148	0.1206748364
149	0.1201043428
150	0.120036787
151	0.1199294435
152	0.1197426728
153	0.1191810293
154	0.1191318994
155	0.1184573184
156	0.1183748341
157	0.1179529529
158	0.1179332981
159	0.117465412
160	0.117267959
161	0.116756238
162	0.1163796393
163	0.1163297229
164	0.1158113369
165	0.1154836979
166	0.1154349974
167	0.115099024
168	0.1147568879
169	0.1145444925
170	0.1140453437
171	0.1135930055
172	0.1130752355
173	0.1129788923
174	0.11291398
175	0.1126011537
176	0.1122148969
177	0.1117670401
178	0.1112941282
179	0.1108870435
180	0.110365483
181	0.1099815668
182	0.1094875229
183	0.1094163095
184	0.1093522632
185	0.1091029262
186	0.1087536611
187	0.1086448176
188	0.1085673133
189	0.1083700098
190	0.1082594448
191	0.1078288614
192	0.1074366041
193	0.1068904899
194	0.1064836147
195	0.1064509898
196	0.1060295097
197	0.1057031266
198	0.1052838905
199	0.1048154684
200	0.1047021711
201	0.1046703851
202	0.1043638845
203	0.1041335368
204	0.1039452011
205	0.1036762093
206	0.1036462241
207	0.1030865891
208	0.1026800113
209	0.1022911374
210	0.1022216305
211	0.1017452527
212	0.1015921879
213	0.1010747344
214	0.1007713193
215	0.100543658
216	0.1004109412
217	0.1003277795
218	0.1000855187
219	0.1000035497
220	0.09959477573
221	0.09925804579
222	0.09880555634
223	0.09848324444
224	0.0982136309
225	0.09813465009
226	0.09779709733
227	0.09728935291
228	0.09680463947
229	0.09640402485
230	0.09629924382
231	0.09581830417
232	0.09545312821
233	0.09540870334
234	0.09479736218
235	0.09436845541
236	0.09427128886
237	0.09388253405
238	0.09380500048
239	0.09363858075
240	0.09318893508
241	0.09264980373
242	0.09230433362
243	0.09193201179
244	0.09159970516
245	0.09100390987
246	0.0909778822
247	0.09093371988
248	0.09080206273
249	0.09037960587
250	0.09028874703
251	0.08999798406
252	0.0895118583
253	0.08901080155
254	0.08846481199
255	0.08813722573
256	0.08774771049
257	0.08745769461
258	0.08699162752
259	0.08673405449
260	0.08668742187
261	0.08622179212
262	0.0857009573
263	0.08543027245
264	0.08528232196
265	0.08497112595
266	0.08484205821
267	0.08479090918
268	0.08477188861
269	0.08448505636
270	0.08403068453
271	0.08371789606
272	0.08324594006
273	0.08281877054
274	0.08271502531
275	0.08268320141
276	0.08231764495
277	0.08223184164
278	0.08218317389
279	0.08196465336
280	0.08178575223
281	0.08134041316
282	0.08098429864
283	0.08083374504
284	0.08074414025
285	0.08069121176
286	0.08042801753
287	0.08013272396
288	0.07988668696
289	0.07943184538
290	0.07941145399
291	0.07925055807
292	0.07920078403
293	0.07889900648
294	0.07859227251
295	0.07831712142
296	0.07828531454
297	0.07807033457
298	0.07795589982
299	0.07780800691
300	0.07736869265
301	0.07714125012
302	0.07680693165
303	0.07666227455
304	0.07653663483
305	0.07649286947
306	0.07615251252
307	0.0759998201
308	0.07576849604
309	0.07563329318
310	0.07531271549
311	0.07529643238
312	0.07492933504
313	0.07469423139
314	0.07443332476
315	0.07438576151
316	0.07410277183
317	0.07376335482
318	0.07371217691
319	0.07368979584
320	0.07329959476
321	0.07315829907
322	0.07314184048
323	0.07279169219
324	0.07260167247
325	0.07228111116
326	0.07226693217
327	0.07186146221
328	0.07183798044
329	0.07160356463
330	0.07132329686
331	0.07130970727
332	0.07101472255
333	0.07067753693
334	0.07064978957
335	0.07050092769
336	0.07028995993
337	0.07008538744
338	0.06980383043
339	0.06943737469
340	0.06942220935
341	0.06908100153
342	0.06893758594
343	0.06892354022
344	0.06873358456
345	0.06845097333
346	0.06810764357
347	0.06801223999
348	0.06796577046
349	0.06775701561
350	0.06773594619
351	0.06745726077
352	0.06743956498
353	0.06734204841
354	0.067083138
355	0.0668487993
356	0.06664292089
357	0.06643237859
358	0.06612193568
359	0.06582047311
360	0.06580370095
361	0.06555113183
362	0.06544396216
363	0.06519533079
364	0.06486506208
365	0.0646146296
366	0.06448989254
367	0.06447951309
368	0.06436002913
369	0.06416218917
370	0.0641452726
371	0.06384418004
372	0.06373000682
373	0.06353912332
374	0.06339481162
375	0.06338503094
376	0.0630590498
377	0.06294228024
378	0.06282340759
379	0.06251520378
380	0.06224921542
381	0.06223374661
382	0.06196885045
383	0.06177842876
384	0.06162295533
385	0.061608203
386	0.06136411392
387	0.06134615878
388	0.06113060653
389	0.06099532281
390	0.06077600085
391	0.06072899534
392	0.06049032392
393	0.06030178358
394	0.06000350575
395	0.05999316363
396	0.05977557475
397	0.05956216062
398	0.05938629912
399	0.05926400523
400	0.058993234
401	0.05883626686
402	0.05868016727
403	0.05840990987
404	0.0582223284
405	0.05800444429
406	0.05799481366
407	0.05795647434
408	0.05771200565
409	0.05761845469
410	0.05745157157
411	0.05725353034
412	0.05713487133
413	0.05684284333
414	0.05670427671
415	0.05665613791
416	0.05643441828
417	0.05618831105
418	0.0560067509
419	0.05591071316
420	0.05562639475
421	0.05543889544
422	0.0553635965
423	0.05510505172
424	0.05502502072
425	0.0548966573
426	0.05473064686
427	0.05471641595
428	0.05453985065
429	0.05443511841
430	0.05426099785
431	0.05410756462
432	0.05391763936
433	0.05370457808
434	0.05348805126
435	0.05333346714
436	0.0531140458
437	0.05294675123
438	0.05280892257
439	0.05278382263
440	0.05252221413
441	0.05235580848
442	0.05218819711
443	0.05197492833
444	0.0518205962
445	0.05163779892
446	0.05146692159
447	0.05131609874
448	0.05105836041
449	0.05091465024
450	0.0509054496
451	0.05070588237
452	0.0504482024
453	0.05040432997
454	0.05026415091
455	0.0502546697
456	0.0502419857
457	0.05006592631
458	0.05005385078
459	0.04987524619
460	0.04975270483
461	0.04959621523
462	0.04943165697
463	0.04932111114
