iter	RMSE
550	124528.3201
551	124348.6839
552	124122.2726
553	123970.2331
554	123934.0876
555	123866.7067
556	123561.7966
557	123380.6348
558	123344.2375
559	123308.5046
560	123253.2974
561	123170.3685
562	123045.3832
563	122870.8948
564	122719.0744
565	122573.5832
566	122523.4577
567	122283.1368
568	122247.5625
569	122192.9765
570	122158.0052
571	122009.4179
572	121955.9365
573	121866.1054
574	121831.7849
575	121689.1857
576	121450.6826
577	121254.9172
578	121170.006
579	120939.5202
580	120905.8375
581	120831.8425
582	120694.5418
583	120646.5348
584	120563.4003
585	120530.1438
586	120435.7773
587	120178.3644
588	120145.5098
589	119961.89
590	119741.0624
591	119660.4817
592	119608.6861
593	119576.143
594	119511.3843
595	119410.0504
596	119325.4423
597	119279.7134
598	119013.1166
599	118752.0319
600	118720.111
601	118655.5161
602	118395.6066
603	118363.9385
604	118186.7088
605	118137.4608
606	117924.2517
607	117698.5181
608	117667.0305
609	117420.9656
610	117351.9068
611	117321.1528
612	117238.9347
613	116999.5512
614	116862.7465
615	116687.5612
616	116425.3636
617	116355.851
618	116287.4998
619	116158.0435
620	115990.4649
621	115847.9875
622	115669.2464
623	115342.607
624	115311.8089
625	115040.7787
626	114973.3622
627	114923.5056
628	114863.333
629	114816.0026
630	114786.0265
631	114756.4857
632	114531.7578
633	114369.3597
634	114219.899
635	113939.2654
636	113816.7642
637	113771.4104
638	113587.997
639	113558.6287
640	113345.7407
641	113316.6975
642	113235.3183
643	113123.344
644	112982.0702
645	112922.1324
646	112864.1491
647	112697.0337
648	112579.5143
649	112550.7206
650	112436.181
651	112273.7472
652	112245.5772
653	112146.3608
654	111938.9808
655	111795.915
656	111768.1472
657	111686.3854
658	111612.9942
659	111526.1922
660	111372.9552
661	111302.1288
662	111247.6828
663	111220.2954
664	111073.4986
665	110815.0843
666	110745.4459
667	110706.6104
668	110655.4956
669	110628.4583
670	110553.9308
671	110460.6691
672	110433.916
673	110407.3412
674	110381.1292
675	110339.6709
676	110292.592
677	110266.573
678	110214.941
679	109974.4259
680	109937.9007
681	109888.879
682	109816.4604
683	109790.5477
684	109736.983
685	109696.6857
686	109652.4598
687	109553.8966
688	109430.2033
689	109377.0995
690	109334.7331
691	109278.4618
692	109155.6876
693	109113.4394
694	109071.6593
695	109023.4266
696	108968.0939
697	108942.3854
698	108717.7849
699	108692.3532
700	108667.2331
701	108628.1374
702	108537.7006
703	108512.8988
704	108351.619
705	108187.6168
706	107961.8486
707	107788.7568
708	107696.0646
709	107663.5178
710	107639.0653
711	107510.7211
712	107404.9556
713	107345.4051
714	107246.8769
715	107222.667
716	107198.5655
717	107096.798
718	107073.0724
719	106943.4244
720	106919.8624
721	106831.2031
722	106625.9287
723	106466.1914
724	106414.6492
725	106346.2545
726	106322.9052
727	106073.7791
728	106050.4941
729	106013.9715
730	105969.2387
731	105936.0572
732	105879.1085
733	105645.1228
734	105534.686
735	105495.1554
736	105471.9142
737	105448.9642
738	105349.2315
739	105298.9681
740	105266.5236
741	105243.7617
742	105095.566
743	105039.9123
744	104946.2823
745	104855.6038
746	104667.3003
747	104607.2557
748	104584.429
749	104458.4648
750	104410.3495
751	104387.8402
752	104315.8181
753	104293.472
754	104198.6936
755	104147.2047
756	104100.9644
757	104068.1799
758	104045.9366
759	103989.9119
760	103856.6639
761	103834.8777
762	103799.6333
763	103763.2858
764	103741.3721
765	103647.0953
766	103521.9462
767	103500.2092
768	103450.6707
769	103223.5675
770	103201.9517
771	103167.7737
772	103056.5727
773	103035.1632
774	102938.6908
775	102882.4051
776	102756.6764
777	102722.9788
778	102701.6659
779	102669.5948
780	102568.0151
781	102484.7245
782	102463.5962
783	102434.2729
784	102362.0118
785	102305.4128
786	102217.535
787	102103.0772
788	101967.6908
789	101946.6719
790	101822.7719
791	101726.1347
792	101528.9907
793	101449.169
794	101310.0232
795	101205.7945
796	101119.8511
797	101098.9689
798	100976.5442
799	100928.4027
800	100856.6396
801	100836.5794
802	100697.7343
803	100677.047
804	100638.6793
805	100584.483
806	100464.8809
807	100354.3686
808	100334.0233
809	100191.8489
810	100124.0502
811	100092.9979
812	99957.33449
813	99937.25959
814	99917.32196
815	99859.58759
816	99821.02813
817	99746.35231
818	99726.31313
819	99612.06442
820	99580.61633
821	99350.61737
822	99283.25494
823	99163.85232
824	99132.57417
825	99112.7298
826	99092.90624
827	99073.44322
828	98994.12274
829	98833.45184
830	98647.63196
831	98548.68022
832	98468.69118
833	98449.19752
834	98418.32657
835	98368.23836
836	98262.11706
837	98242.76172
838	98202.78115
839	98183.66391
840	98126.43902
841	98107.40785
842	98077.34427
843	98002.14318
844	97941.80341
845	97910.20059
846	97809.64997
847	97790.7193
848	97687.41358
849	97572.94031
850	97554.038
851	97467.37194
852	97415.97708
853	97292.71921
854	97189.51101
855	97098.8095
856	97069.03871
857	97050.1927
858	96978.58715
859	96939.3645
860	96920.74915
861	96894.49908
862	96718.84476
863	96664.32354
864	96570.99466
865	96552.88727
866	96443.77069
867	96369.18476
868	96213.55144
869	96117.83975
870	96047.65839
871	96029.1819
872	96007.91967
873	95979.95507
874	95842.91118
875	95814.59538
876	95686.07448
877	95653.85551
878	95635.7229
879	95461.71466
880	95433.29596
881	95252.63397
882	95217.79056
883	95136.23106
884	95116.76092
885	94978.65892
886	94949.91456
887	94854.78108
888	94816.46366
889	94798.7128
890	94750.05792
891	94723.33234
892	94704.24466
893	94677.36779
894	94613.56722
895	94596.12605
896	94578.71645
897	94555.36538
898	94514.99631
899	94488.32133
900	94469.76948
901	94362.9208
902	94326.12896
903	94260.0983
904	94243.31381
905	94214.53942
906	94046.28472
907	93988.76181
908	93970.41256
909	93932.65782
910	93914.56099
911	93897.511
912	93879.62177
913	93772.04066
914	93754.37394
915	93663.61869
916	93569.63294
917	93552.17723
918	93482.77722
919	93328.98159
920	93311.69648
921	93294.6743
922	93253.59655
923	93236.73576
924	93220.03159
925	93203.51989
926	93178.25693
927	93161.95056
928	93145.83543
929	93129.82655
930	93104.50859
931	93088.68454
932	93012.30533
933	92996.61363
934	92981.02985
935	92965.6813
936	92875.14706
937	92859.82358
938	92803.80028
939	92686.20964
940	92668.06075
941	92589.31062
942	92552.89122
943	92470.28379
944	92381.65089
945	92342.51431
946	92316.65346
947	92301.62055
948	92275.41941
949	92194.23142
950	92169.72086
951	92044.70913
952	91948.868
953	91871.64392
954	91775.12678
955	91619.13191
956	91569.95309
957	91529.16663
958	91503.54454
959	91456.35905
960	91347.33833
961	91323.67832
962	91227.67463
963	91203.11526
964	91115.67928
965	91100.61334
966	90936.61009
967	90921.68596
968	90810.08485
969	90774.58758
970	90724.74923
971	90699.00456
972	90563.47866
973	90425.82048
974	90312.53545
975	90250.98832
976	90209.72682
977	90194.69434
978	90167.27454
979	90152.63934
980	90119.73456
981	90025.55689
982	89979.3414
983	89928.88754
984	89905.98189
985	89890.67408
986	89876.39638
987	89852.85832
988	89781.43795
989	89746.82993
990	89666.41255
991	89652.16917
992	89589.07775
993	89506.28915
994	89492.17848
995	89450.89558
996	89387.46748
997	89339.91992
998	89310.55299
999	89280.50271
