iter	RMSE
364	0.7842331432
365	0.7821892811
366	0.7805953594
367	0.778830162
368	0.7768855989
369	0.7742337671
370	0.7722793414
371	0.7703005116
372	0.7691446413
373	0.7661759383
374	0.764789989
375	0.7622554627
376	0.7607996622
377	0.7586047119
378	0.7572227306
379	0.7554564089
380	0.7536538075
381	0.7519470401
382	0.7501096897
383	0.7483377497
384	0.7457650296
385	0.743778619
386	0.741971643
387	0.7402390561
388	0.7383620887
389	0.7370575823
390	0.73514285
391	0.7335011729
392	0.7319078585
393	0.7301076925
394	0.7290698121
395	0.7277618413
396	0.7266967762
397	0.7252415394
398	0.7231016808
399	0.7208507972
400	0.7205443784
401	0.7186354207
402	0.7174998007
403	0.7155309163
404	0.7137987791
405	0.7123700611
406	0.7110231884
407	0.7090225423
408	0.7080849075
409	0.7058958494
410	0.7046646781
411	0.702018823
412	0.7003848398
413	0.6990268188
414	0.6967734868
415	0.6958287636
416	0.6945701333
417	0.6928021066
418	0.6909048235
419	0.6894808026
420	0.687736263
421	0.6858133555
422	0.68451684
423	0.6826771736
424	0.6814205409
425	0.6803718476
426	0.6791232268
427	0.6777484651
428	0.675932998
429	0.6752535452
430	0.6739620921
431	0.6738778337
432	0.6722531255
433	0.6707714523
434	0.6689497239
435	0.6676931567
436	0.6663827833
437	0.6654315295
438	0.6643956291
439	0.6643151631
440	0.6627952064
441	0.6606449974
442	0.659479083
443	0.6584539858
444	0.6558618862
445	0.6544323298
446	0.6528942018
447	0.651957596
448	0.6511291549
449	0.6501026568
450	0.650019769
451	0.6487344461
452	0.6478097306
453	0.64632812
454	0.645478057
455	0.6444690837
456	0.6434954139
457	0.6430011338
458	0.6414157602
459	0.6404880213
460	0.6399182688
461	0.6384432762
462	0.6376989358
463	0.6364605413
464	0.6363858373
465	0.6344992747
466	0.6336475885
467	0.6320188643
468	0.6303697437
469	0.6297287919
470	0.6290145842
471	0.6272927537
472	0.6257354041
473	0.6233280446
474	0.6231801107
475	0.6206922043
476	0.6200346023
477	0.6189847173
478	0.618268628
479	0.6171290368
480	0.6158385669
481	0.6142826538
482	0.6123018065
483	0.6104716879
484	0.6095440786
485	0.6080622946
486	0.6073599638
487	0.6063925035
488	0.605293098
489	0.6047944106
490	0.6039083674
491	0.6017308848
492	0.6007637792
493	0.5999027336
494	0.5981647262
495	0.5968831758
496	0.5962919472
497	0.5959496098
498	0.5946186562
499	0.5937858926
500	0.5927469085
501	0.5922165992
502	0.5914703182
503	0.5907315564
504	0.5891810255
505	0.5879392044
506	0.5856211106
507	0.5853357022
508	0.5851060012
509	0.5841756689
510	0.582356726
511	0.5812463226
512	0.5796703581
513	0.5780954306
514	0.5767037407
515	0.5759337089
516	0.5740790671
517	0.57278823
518	0.5721698139
519	0.570148174
520	0.5695338418
521	0.5669286004
522	0.5664222982
523	0.5653560299
524	0.56529901
525	0.5636642127
526	0.5619634264
527	0.5603297804
528	0.5602235502
529	0.5589095616
530	0.558051598
531	0.5570069735
532	0.555937382
533	0.5544630343
534	0.5538358045
535	0.5525097076
536	0.5504231742
537	0.549178654
538	0.5478212175
539	0.5472493669
540	0.54535729
541	0.5445150831
542	0.5444117141
543	0.5428976547
544	0.541560998
545	0.5407740287
546	0.5397691272
547	0.5384967106
548	0.537861992
549	0.5363927091
550	0.535181873
551	0.5340923227
552	0.5322611183
553	0.5302920059
554	0.5298442722
555	0.5286384512
556	0.5275115477
557	0.5267016075
558	0.5266550114
559	0.5253241911
560	0.5242007057
561	0.5225481937
562	0.521662981
563	0.5205352349
564	0.520458513
565	0.520415259
566	0.5190235004
567	0.5188611262
568	0.5185053248
569	0.5183125848
570	0.517301787
571	0.5158875044
572	0.515285425
573	0.5150678012
574	0.513135792
575	0.5118123048
576	0.5112736087
577	0.5100211156
578	0.5099833899
579	0.5091943749
580	0.5081287799
581	0.5080781221
582	0.5069330442
583	0.5058357812
584	0.505799209
585	0.5049137651
586	0.5035347723
587	0.5022273916
588	0.5008483537
589	0.4993231272
590	0.4981657499
591	0.4981298114
592	0.497813789
593	0.4977698938
594	0.4968840431
595	0.4958607932
596	0.49581906
597	0.4946938263
598	0.4932356094
599	0.4929412681
600	0.4913785477
601	0.4902503554
602	0.4880625539
603	0.4872005606
604	0.4860989667
605	0.4848551406
606	0.4832137719
607	0.4814114024
608	0.4808466967
609	0.4802714683
610	0.4802274585
611	0.4790840726
612	0.4777550091
613	0.477547753
614	0.4772753548
615	0.475954165
616	0.4747942492
617	0.4742272312
618	0.4731896715
619	0.4722657183
620	0.4707521877
621	0.4707158779
622	0.4699744487
623	0.4699447598
624	0.4696109905
625	0.4688465659
626	0.4676196367
627	0.4668860541
628	0.4653461624
629	0.464422753
630	0.4632003056
631	0.4623369092
632	0.4609729169
633	0.4594862452
634	0.4585993592
635	0.4585684191
636	0.457581374
637	0.4563689783
638	0.4549665746
639	0.4542606076
640	0.4542270164
641	0.4530012901
642	0.4522152409
643	0.4516206854
644	0.4500800124
645	0.4490331702
646	0.4484399515
647	0.4474637705
648	0.446344702
649	0.4456042873
650	0.4445496341
651	0.4442124789
652	0.4437433
653	0.4436513816
654	0.4425819114
655	0.4416564061
656	0.4404646449
657	0.4388874374
658	0.4378280999
659	0.4365394709
660	0.4365090289
661	0.4355686009
662	0.4343419295
663	0.4342067387
664	0.4339866243
665	0.4336577749
666	0.4328323226
667	0.4326936548
668	0.4321364937
669	0.4315816554
670	0.4308893389
671	0.4296759441
672	0.4287944722
673	0.4280597788
674	0.4268622487
675	0.4264897024
676	0.4250646741
677	0.4241282162
678	0.4232044694
679	0.4231667257
680	0.4228963563
681	0.4221967203
682	0.4205923022
683	0.4203166771
684	0.4202903321
685	0.4194290301
686	0.4182548608
687	0.4170990327
688	0.4161738517
689	0.415341557
690	0.4144154958
691	0.4136353865
692	0.4126807224
693	0.41265951
694	0.4118774627
695	0.4111804648
696	0.4104710108
697	0.4093451463
698	0.4086776264
699	0.4076434278
700	0.4065154474
701	0.405871005
702	0.4047206771
703	0.4040096889
704	0.4030394486
705	0.401957751
706	0.4009869919
707	0.4003705889
708	0.3993633609
709	0.3987633314
710	0.3982013682
711	0.397402471
712	0.3966920452
713	0.3966608796
714	0.3961175585
715	0.3953496864
716	0.3946099021
717	0.3939150958
718	0.3928393488
719	0.3927986215
720	0.3916989409
721	0.3911494585
722	0.3911283159
723	0.3909353408
724	0.390530844
725	0.3898526876
726	0.3888584265
727	0.3883738085
728	0.3878362082
729	0.3871357605
730	0.3862485327
731	0.3856851422
732	0.3844123245
733	0.3831102182
734	0.3823500815
735	0.3818191142
736	0.3810271733
737	0.3797583258
738	0.3787342638
739	0.378508575
740	0.378475833
741	0.3782680291
742	0.3773908364
743	0.3768631474
744	0.3759743633
745	0.3754308226
746	0.3745597072
747	0.3742853972
748	0.3737352725
749	0.373182304
750	0.3720974732
751	0.3710128348
752	0.3702671691
753	0.3694917819
754	0.3684225285
755	0.3682238087
756	0.3678039523
757	0.3674929123
758	0.3665786472
759	0.3657650804
760	0.3652084751
761	0.3650509101
762	0.3641288715
763	0.3632461423
764	0.3623826337
765	0.3615198321
766	0.3606314883
767	0.3596521027
768	0.3588445759
769	0.3577763673
770	0.3576062942
771	0.3566617705
772	0.3553903791
773	0.354348047
774	0.3539636509
775	0.353231692
776	0.3530893053
777	0.3530211534
778	0.3523454308
779	0.3513463069
780	0.3502591954
781	0.3498469504
782	0.3490482287
783	0.3482586717
784	0.3479934637
785	0.3473145091
786	0.3465351037
787	0.345444192
788	0.3453731584
789	0.345067072
790	0.3442530687
791	0.3439146203
792	0.3430229844
793	0.3424458861
794	0.3415436586
795	0.3408824422
796	0.3401590952
797	0.3394185917
798	0.3386744936
799	0.3378028465
800	0.3375113821
801	0.3367242646
802	0.3361177773
803	0.3353154668
804	0.3352307185
805	0.3346725773
806	0.3345763574
807	0.334555016
808	0.3338332133
809	0.3337739083
810	0.3332628876
811	0.3322121361
812	0.3317049581
813	0.3311155127
814	0.3303560756
815	0.3300468637
816	0.3292572768
817	0.328704046
818	0.3275648208
819	0.3272528119
820	0.3272034716
821	0.3264850985
822	0.3255838169
823	0.3246436945
824	0.3238833397
825	0.3234234355
826	0.3234082087
827	0.3230276427
828	0.3222959495
829	0.3216947024
830	0.3216180076
831	0.3208467131
832	0.3201454928
833	0.3198213488
834	0.3193159578
835	0.3190599883
836	0.3187032485
837	0.3185574122
838	0.3176622072
839	0.3169555568
840	0.316143139
841	0.3160223242
842	0.3153811153
843	0.314718784
844	0.3139430332
845	0.3135710119
846	0.3134052142
847	0.3127313959
848	0.3119844244
849	0.3113166855
850	0.31092113
851	0.3107127642
852	0.3105318175
853	0.3095640218
854	0.3090796464
855	0.308692424
856	0.3082993242
857	0.3080999836
858	0.3073150236
859	0.3072971115
860	0.3067959334
861	0.3057677774
862	0.3048802312
863	0.3043787092
864	0.3033153905
865	0.3022421187
866	0.301609449
867	0.3007501818
868	0.3002090843
869	0.3001823724
870	0.2992914488
871	0.2988789634
872	0.2985218653
873	0.2978290069
874	0.2972389394
875	0.297217113
876	0.2962963032
877	0.2960671472
878	0.2958721433
879	0.2954731138
880	0.295342109
881	0.2945979757
882	0.2941739163
883	0.2936918658
884	0.2929150422
885	0.2923919767
886	0.2919567956
887	0.2913599483
888	0.2909077185
889	0.2908090039
890	0.2902983851
891	0.2893286766
892	0.2888106642
893	0.2881788785
894	0.2877672653
895	0.2872769014
896	0.2866484027
897	0.2863904491
898	0.2859468485
899	0.285463602
900	0.2849108699
901	0.2843137199
902	0.2836988502
903	0.2829681411
904	0.2822545882
905	0.2816390947
906	0.281520904
907	0.2809822216
908	0.2806576592
909	0.2798694256
910	0.2791531875
911	0.2784418709
912	0.2775145114
913	0.2771602534
914	0.2764594079
915	0.2757894045
916	0.2753846918
917	0.274750616
918	0.274218709
919	0.2739932684
920	0.2734047367
921	0.2730517109
922	0.2727343005
923	0.2716216031
924	0.2711732008
925	0.2703998656
926	0.270055122
927	0.2695381745
928	0.2689376378
929	0.2687073903
930	0.2678679056
931	0.2674537475
932	0.2666492046
933	0.2664759012
934	0.2659835597
935	0.2653036465
936	0.2649194764
937	0.2640438323
938	0.263284311
939	0.2626048453
940	0.262314162
941	0.2618655167
942	0.2612745857
943	0.2609282478
944	0.2608598686
945	0.2606976057
946	0.2600646222
947	0.2592749473
948	0.2591714572
949	0.258686047
950	0.2581403707
951	0.2574262168
952	0.2574080381
953	0.2565631868
954	0.2558894058
955	0.2554979758
956	0.2551602162
957	0.2547518188
958	0.2546934025
959	0.2540455712
960	0.2537077885
961	0.2529971426
962	0.2529590393
963	0.2529462607
964	0.2525256913
965	0.2520395301
966	0.2516046842
967	0.2511214198
968	0.2509596031
969	0.2507459369
970	0.250306918
971	0.2498728526
972	0.2494436306
973	0.2491985435
974	0.2491560102
975	0.2486146684
976	0.2480069794
977	0.2477027255
978	0.2476121089
979	0.2470964163
980	0.2465811102
981	0.2464486847
982	0.2460284369
983	0.2459346783
984	0.2457394878
985	0.2452116673
986	0.2447981634
987	0.2441662048
988	0.2436501027
989	0.243406528
990	0.2432211614
991	0.2432113557
992	0.2430323236
993	0.2425491459
994	0.2422892302
995	0.2417615911
996	0.2415304864
997	0.2415105749
998	0.2406926665
999	0.2401262945
